account_id,business_date,opening_balance,closing_balance,available_balance,currency,source_system,load_timestamp
AC03567,2026-08-06,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-09-20 01:56:24
AC03567,2026-08-07,151252.68,151252.68,151252.68,INR,CORE_BANKING,2026-02-04 23:17:26
AC03567,2026-08-08,151252.68,151252.68,151252.68,INR,CORE_BANKING,2026-01-02 15:18:24
AC03567,2026-08-09,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-11-08 20:28:32
AC03567,2026-08-10,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-11-25 02:24:49
AC03567,2026-08-11,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-10-12 00:14:37
AC03567,2026-08-12,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-03-20 02:48:48
AC03567,2026-08-13,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-08-19 13:26:56
AC03567,2026-08-14,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-04-10 10:43:47
AC03567,2026-08-15,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-07-11 08:54:18
AC03567,2026-08-16,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-12-14 23:44:30
AC03567,2026-08-17,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-06-17 20:40:52
AC03567,2026-08-18,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-01-28 07:43:15
AC03567,2026-08-19,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-03-20 01:46:09
AC03567,2026-08-20,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-11-19 19:37:25
AC03567,2026-08-21,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-03-09 02:01:40
AC03567,2026-08-22,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-01-11 22:52:00
AC03567,2026-08-23,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-02-16 11:04:14
AC03567,2026-08-24,151252.68,151252.68,151252.68,INR,CORE_BANKING,2026-04-05 13:50:35
AC03567,2026-08-25,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-06-11 15:33:55
AC03567,2026-08-26,151252.68,151252.68,151252.68,INR,CORE_BANKING,2026-05-11 15:29:31
AC03567,2026-08-27,151252.68,151252.68,151252.68,INR,CORE_BANKING,2026-01-28 19:50:27
AC03567,2026-08-28,151252.68,151252.68,151252.68,INR,CORE_BANKING,2024-12-30 02:17:07
AC03567,2026-08-29,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-11-26 06:56:54
AC03567,2026-08-30,151252.68,151252.68,151252.68,INR,CORE_BANKING,2025-08-22 02:13:01
AC03568,2026-08-01,198331.26,126095.70,126095.70,INR,CORE_BANKING,2025-07-15 06:16:53
AC03568,2026-08-02,126095.70,64793.12,64793.12,INR,CORE_BANKING,2024-11-09 11:56:01
AC03568,2026-08-03,64793.12,34054.48,34054.48,INR,CORE_BANKING,2025-09-17 18:33:30
AC03568,2026-08-04,34054.48,52709.11,52709.11,INR,CORE_BANKING,2026-01-24 03:13:37
AC03568,2026-08-05,52709.11,113449.81,113449.81,INR,CORE_BANKING,2024-02-02 10:26:07
AC03568,2026-08-06,113449.81,1590.89,1590.89,INR,CORE_BANKING,2025-08-15 23:40:45
AC03568,2026-08-07,1590.89,59857.39,59857.39,INR,CORE_BANKING,2025-03-26 23:37:59
AC03568,2026-08-08,59857.39,3556.22,3556.22,INR,CORE_BANKING,2025-09-24 16:30:15
AC03568,2026-08-09,3556.22,74181.34,74181.34,INR,CORE_BANKING,2024-12-10 13:23:18
AC03568,2026-08-10,74181.34,9493.60,9493.60,INR,CORE_BANKING,2025-08-29 12:43:35
AC03568,2026-08-11,9493.60,2026.39,2026.39,INR,CORE_BANKING,2024-01-23 10:32:37
AC03568,2026-08-12,2026.39,695.75,695.75,INR,CORE_BANKING,2024-07-02 02:50:22
AC03568,2026-08-13,695.75,138.53,138.53,INR,CORE_BANKING,2024-08-12 13:33:05
AC03568,2026-08-14,138.53,36218.44,36218.44,INR,CORE_BANKING,2026-02-16 07:44:46
AC03568,2026-08-15,36218.44,12474.49,12474.49,INR,CORE_BANKING,2024-07-26 21:40:08
AC03568,2026-08-16,12474.49,1800.47,1800.47,INR,CORE_BANKING,2024-11-01 19:33:49
AC03568,2026-08-17,1800.47,201.20,201.20,INR,CORE_BANKING,2024-12-20 01:08:06
AC03568,2026-08-18,201.20,114.46,114.46,INR,CORE_BANKING,2026-06-17 05:41:10
AC03568,2026-08-19,114.46,55352.30,55352.30,INR,CORE_BANKING,2024-05-10 02:58:55
AC03568,2026-08-20,55352.30,47803.36,47803.36,INR,CORE_BANKING,2025-02-20 08:37:58
AC03568,2026-08-21,47803.36,47803.36,47803.36,INR,CORE_BANKING,2024-11-26 21:24:00
AC03568,2026-08-22,47803.36,34671.83,34671.83,INR,CORE_BANKING,2024-12-23 06:08:05
AC03568,2026-08-23,34671.83,34671.83,34671.83,INR,CORE_BANKING,2024-08-08 04:52:34
AC03568,2026-08-24,34671.83,34442.88,34442.88,INR,CORE_BANKING,2025-05-17 08:49:19
AC03568,2026-08-25,34442.88,2467.94,2467.94,INR,CORE_BANKING,2025-07-21 11:07:53
AC03568,2026-08-26,2467.94,84187.15,84187.15,INR,CORE_BANKING,2024-08-19 20:55:12
AC03568,2026-08-27,84187.15,53028.22,53028.22,INR,CORE_BANKING,2024-12-29 01:25:01
AC03568,2026-08-28,53028.22,15809.00,15809.00,INR,CORE_BANKING,2025-03-05 18:29:41
AC03568,2026-08-29,15809.00,3152.82,3152.82,INR,CORE_BANKING,2026-03-14 00:40:32
AC03568,2026-08-30,3152.82,3152.82,3152.82,INR,CORE_BANKING,2026-06-03 19:02:54
AC03569,2026-08-01,83890.60,83890.60,83890.60,INR,CORE_BANKING,2026-02-16 02:24:37
AC03569,2026-08-02,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-08-16 03:10:39
AC03569,2026-08-03,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-03-23 21:47:48
AC03569,2026-08-04,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-05-05 13:38:22
AC03569,2026-08-05,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-01-17 10:10:06
AC03569,2026-08-06,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-05-08 10:10:35
AC03569,2026-08-07,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-04-22 12:20:54
AC03569,2026-08-08,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-02-25 17:05:39
AC03569,2026-08-09,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-01-11 20:55:29
AC03569,2026-08-10,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-06-30 20:13:13
AC03569,2026-08-11,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-11-01 12:31:13
AC03569,2026-08-12,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-07-25 13:58:44
AC03569,2026-08-13,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-09-01 17:00:05
AC03569,2026-08-14,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-03-16 19:23:49
AC03569,2026-08-15,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-11-08 23:53:26
AC03569,2026-08-16,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-10-01 10:21:24
AC03569,2026-08-17,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-12-12 22:49:03
AC03569,2026-08-18,83890.60,83890.60,83890.60,INR,CORE_BANKING,2026-05-24 17:59:09
AC03569,2026-08-19,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-10-20 06:51:43
AC03569,2026-08-20,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-12-13 00:14:54
AC03569,2026-08-21,83890.60,83890.60,83890.60,INR,CORE_BANKING,2026-04-11 05:37:49
AC03569,2026-08-22,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-08-14 02:42:10
AC03569,2026-08-23,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-04-28 17:52:11
AC03569,2026-08-24,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-02-14 00:30:32
AC03569,2026-08-25,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-12-23 18:16:31
AC03569,2026-08-26,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-04-01 01:14:39
AC03569,2026-08-27,83890.60,83890.60,83890.60,INR,CORE_BANKING,2026-06-18 23:35:02
AC03569,2026-08-28,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-01-24 00:55:53
AC03569,2026-08-29,83890.60,83890.60,83890.60,INR,CORE_BANKING,2025-06-12 10:58:18
AC03569,2026-08-30,83890.60,83890.60,83890.60,INR,CORE_BANKING,2024-06-17 09:49:55
AC03570,2026-08-01,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-03-23 05:36:13
AC03570,2026-08-02,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-12-11 10:55:09
AC03570,2026-08-03,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-23 10:21:44
AC03570,2026-08-04,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-12-28 22:23:11
AC03570,2026-08-05,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-07-07 04:27:22
AC03570,2026-08-06,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-05-01 12:02:11
AC03570,2026-08-07,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-03-01 21:10:43
AC03570,2026-08-08,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-19 19:23:26
AC03570,2026-08-09,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-03-12 05:58:35
AC03570,2026-08-10,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-02-01 03:21:08
AC03570,2026-08-11,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-12-31 18:00:18
AC03570,2026-08-12,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-08-22 12:09:47
AC03570,2026-08-13,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-01 15:26:11
AC03570,2026-08-14,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-04-17 03:16:54
AC03570,2026-08-15,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-08-06 13:13:49
AC03570,2026-08-16,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-10-22 14:28:19
AC03570,2026-08-17,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-09-01 04:02:17
AC03570,2026-08-18,56654.10,56654.10,56654.10,INR,CORE_BANKING,2026-05-11 20:49:48
AC03570,2026-08-19,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-05-12 08:40:52
AC03570,2026-08-20,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-06-12 08:53:51
AC03570,2026-08-21,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-10-21 11:49:15
AC03570,2026-08-22,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-03-17 19:48:56
AC03570,2026-08-23,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-01-08 17:49:18
AC03570,2026-08-24,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-02 13:19:01
AC03570,2026-08-25,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-30 04:49:37
AC03570,2026-08-26,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-08-12 17:10:39
AC03570,2026-08-27,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-07-03 19:06:05
AC03570,2026-08-28,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-05-22 14:33:34
AC03570,2026-08-29,56654.10,56654.10,56654.10,INR,CORE_BANKING,2024-09-14 07:46:29
AC03570,2026-08-30,56654.10,56654.10,56654.10,INR,CORE_BANKING,2025-07-21 05:05:41
AC03571,2026-08-01,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-10-30 02:45:13
AC03571,2026-08-02,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-05-09 03:02:19
AC03571,2026-08-03,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-11-21 09:47:15
AC03571,2026-08-04,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-02-05 15:21:27
AC03571,2026-08-05,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-10-13 13:03:34
AC03571,2026-08-06,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-11-20 10:00:20
AC03571,2026-08-07,155975.34,155975.34,155975.34,INR,CORE_BANKING,2026-03-12 10:49:10
AC03571,2026-08-08,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-02-20 11:53:21
AC03571,2026-08-09,155975.34,155975.34,155975.34,INR,CORE_BANKING,2026-03-17 17:58:37
AC03571,2026-08-10,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-06-05 01:09:01
AC03571,2026-08-11,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-11-19 02:40:37
AC03571,2026-08-12,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-07-02 03:44:44
AC03571,2026-08-13,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-03-12 13:15:26
AC03571,2026-08-14,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-06-14 10:33:30
AC03571,2026-08-15,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-09-30 07:58:48
AC03571,2026-08-16,155975.34,155975.34,155975.34,INR,CORE_BANKING,2026-03-24 18:47:16
AC03571,2026-08-17,155975.34,155975.34,155975.34,INR,CORE_BANKING,2026-05-13 13:07:33
AC03571,2026-08-18,155975.34,155975.34,155975.34,INR,CORE_BANKING,2026-01-18 21:43:30
AC03571,2026-08-19,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-02-11 21:42:36
AC03571,2026-08-20,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-02-10 10:32:38
AC03571,2026-08-21,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-12-09 22:40:57
AC03571,2026-08-22,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-07-21 03:22:14
AC03571,2026-08-23,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-03-05 06:38:24
AC03571,2026-08-24,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-05-02 10:44:09
AC03571,2026-08-25,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-06-15 10:36:30
AC03571,2026-08-26,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-06-19 07:56:59
AC03571,2026-08-27,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-02-02 02:14:37
AC03571,2026-08-28,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-08-06 03:50:31
AC03571,2026-08-29,155975.34,155975.34,155975.34,INR,CORE_BANKING,2025-08-05 02:34:02
AC03571,2026-08-30,155975.34,155975.34,155975.34,INR,CORE_BANKING,2024-01-20 12:12:46
AC03572,2026-08-01,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-11-19 13:09:34
AC03572,2026-08-02,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-04-15 20:26:47
AC03572,2026-08-03,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-01-09 07:08:24
AC03572,2026-08-04,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-01-26 17:28:56
AC03572,2026-08-05,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-08-18 08:44:47
AC03572,2026-08-06,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-10-13 03:27:56
AC03572,2026-08-07,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-05-10 19:07:25
AC03572,2026-08-08,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-07-14 08:26:12
AC03572,2026-08-09,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-06-01 02:05:10
AC03572,2026-08-10,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-11-30 02:38:46
AC03572,2026-08-11,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-04-04 21:50:52
AC03572,2026-08-12,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-04-13 10:39:52
AC03572,2026-08-13,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-03-23 09:17:21
AC03572,2026-08-14,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-08-20 02:58:07
AC03572,2026-08-15,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-11-29 09:09:31
AC03572,2026-08-16,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-01-27 03:12:15
AC03572,2026-08-17,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-09-25 21:03:43
AC03572,2026-08-18,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-03-25 12:35:06
AC03572,2026-08-19,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-12-12 15:50:52
AC03572,2026-08-20,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-06-04 21:16:11
AC03572,2026-08-21,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-01-16 04:36:27
AC03572,2026-08-22,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-02-21 08:38:07
AC03572,2026-08-23,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-11-22 01:34:44
AC03572,2026-08-24,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-10-01 21:47:13
AC03572,2026-08-25,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-04-21 11:23:33
AC03572,2026-08-26,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-07-24 02:32:39
AC03572,2026-08-27,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-03-04 03:54:38
AC03572,2026-08-28,82016.66,82016.66,82016.66,INR,CORE_BANKING,2024-12-05 17:18:35
AC03572,2026-08-29,82016.66,82016.66,82016.66,INR,CORE_BANKING,2026-05-31 12:41:22
AC03572,2026-08-30,82016.66,82016.66,82016.66,INR,CORE_BANKING,2025-12-23 18:20:26
AC03573,2026-08-01,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-08-17 05:58:42
AC03573,2026-08-02,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-08-05 12:11:49
AC03573,2026-08-03,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-03-03 21:39:19
AC03573,2026-08-04,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-06-04 08:23:21
AC03573,2026-08-05,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-04-21 05:18:22
AC03573,2026-08-06,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-03-29 10:35:00
AC03573,2026-08-07,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-06-06 23:31:09
AC03573,2026-08-08,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-12-24 14:48:21
AC03573,2026-08-09,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-03-30 17:09:47
AC03573,2026-08-10,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-01-15 23:48:52
AC03573,2026-08-11,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-02-24 07:44:55
AC03573,2026-08-12,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-08-26 11:48:56
AC03573,2026-08-13,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-12-06 09:20:47
AC03573,2026-08-14,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-01-13 16:05:11
AC03573,2026-08-15,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-05-28 05:42:31
AC03573,2026-08-16,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-09-02 17:24:17
AC03573,2026-08-17,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-06-18 09:04:12
AC03573,2026-08-18,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-02-12 23:03:31
AC03573,2026-08-19,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-04-20 20:04:36
AC03573,2026-08-20,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-02-05 09:08:56
AC03573,2026-08-21,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-04-12 07:39:40
AC03573,2026-08-22,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-06-06 11:02:11
AC03573,2026-08-23,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-06-05 16:12:13
AC03573,2026-08-24,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-04-18 08:08:41
AC03573,2026-08-25,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-12-06 22:48:42
AC03573,2026-08-26,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-12-28 23:24:34
AC03573,2026-08-27,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-12-14 20:34:39
AC03573,2026-08-28,183034.95,183034.95,183034.95,INR,CORE_BANKING,2025-11-02 17:43:10
AC03573,2026-08-29,183034.95,183034.95,183034.95,INR,CORE_BANKING,2024-07-17 01:01:18
AC03573,2026-08-30,183034.95,183034.95,183034.95,INR,CORE_BANKING,2026-01-23 03:29:08
AC03574,2026-08-01,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-01-08 15:50:42
AC03574,2026-08-02,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-03-03 00:23:48
AC03574,2026-08-03,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-04-05 11:47:32
AC03574,2026-08-04,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-03-15 21:20:55
AC03574,2026-08-05,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-12-05 15:01:53
AC03574,2026-08-06,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-06-27 01:23:53
AC03574,2026-08-07,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-08-05 07:32:12
AC03574,2026-08-08,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-06-14 12:54:28
AC03574,2026-08-09,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-01-11 18:04:29
AC03574,2026-08-10,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-12-09 13:33:06
AC03574,2026-08-11,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-01-03 19:45:25
AC03574,2026-08-12,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-04-14 22:35:17
AC03574,2026-08-13,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-12-06 23:09:41
AC03574,2026-08-14,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-02-07 08:51:42
AC03574,2026-08-15,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-12-06 10:22:16
AC03574,2026-08-16,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-03-07 17:17:44
AC03574,2026-08-17,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-08-06 03:27:12
AC03574,2026-08-18,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-06-16 01:02:45
AC03574,2026-08-19,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-05-13 08:38:19
AC03574,2026-08-20,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-07-22 10:55:08
AC03574,2026-08-21,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-01-15 02:45:34
AC03574,2026-08-22,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-04-01 14:57:33
AC03574,2026-08-23,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-07-01 12:34:02
AC03574,2026-08-24,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-11-25 09:36:27
AC03574,2026-08-25,169969.78,169969.78,169969.78,INR,CORE_BANKING,2026-06-17 10:13:23
AC03574,2026-08-26,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-06-11 17:36:32
AC03574,2026-08-27,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-10-21 06:45:28
AC03574,2026-08-28,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-08-11 07:22:25
AC03574,2026-08-29,169969.78,169969.78,169969.78,INR,CORE_BANKING,2025-09-28 21:56:44
AC03574,2026-08-30,169969.78,169969.78,169969.78,INR,CORE_BANKING,2024-01-31 04:58:53
AC03575,2026-08-01,138889.67,138889.67,138889.67,INR,CORE_BANKING,2026-03-26 12:37:56
AC03575,2026-08-02,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-04-06 02:58:26
AC03575,2026-08-03,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-11-26 09:24:41
AC03575,2026-08-04,138889.67,138889.67,138889.67,INR,CORE_BANKING,2026-06-08 06:43:04
AC03575,2026-08-05,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-05-09 03:16:26
AC03575,2026-08-06,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-04-14 20:09:19
AC03575,2026-08-07,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-05-07 14:53:07
AC03575,2026-08-08,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-02-11 00:13:58
AC03575,2026-08-09,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-03-19 04:04:21
AC03575,2026-08-10,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-08-01 16:46:22
AC03575,2026-08-11,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-02-24 07:59:02
AC03575,2026-08-12,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-08-06 19:31:20
AC03575,2026-08-13,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-08-13 22:56:54
AC03575,2026-08-14,138889.67,138889.67,138889.67,INR,CORE_BANKING,2026-06-15 01:07:43
AC03575,2026-08-15,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-10-24 00:15:31
AC03575,2026-08-16,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-05-28 05:47:57
AC03575,2026-08-17,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-09-27 22:17:08
AC03575,2026-08-18,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-11-09 17:49:37
AC03575,2026-08-19,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-02-01 11:12:24
AC03575,2026-08-20,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-11-16 09:58:42
AC03575,2026-08-21,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-04-10 10:23:44
AC03575,2026-08-22,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-12-12 21:59:02
AC03575,2026-08-23,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-05-30 18:49:05
AC03575,2026-08-24,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-08-30 06:55:32
AC03575,2026-08-25,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-05-18 02:54:01
AC03575,2026-08-26,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-01-11 23:36:16
AC03575,2026-08-27,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-03-30 12:31:47
AC03575,2026-08-28,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-06-20 20:08:27
AC03575,2026-08-29,138889.67,138889.67,138889.67,INR,CORE_BANKING,2024-10-18 13:46:18
AC03575,2026-08-30,138889.67,138889.67,138889.67,INR,CORE_BANKING,2025-08-21 19:49:52
AC03576,2026-08-01,159716.62,87021.25,87021.25,INR,CORE_BANKING,2024-03-10 01:53:21
AC03576,2026-08-02,87021.25,71104.69,71104.69,INR,CORE_BANKING,2025-12-28 01:00:31
AC03576,2026-08-03,71104.69,75327.09,75327.09,INR,CORE_BANKING,2024-04-12 17:18:12
